code_id,code_id_clean,block,ascii_desc,ascii_short_desc,effective_from,inactive,sex,AgeL,AgeH,Atype,rare_use_flag,block_change,ascii_desc_change,ascii_short_desc_change,sex_change,ageL_change,ageH_change,atype_change,rare_use_flag_change,Status
88006-54,8800654,8889,Emergency use of 88006-54 [8889],Emergency use of 88006-54 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-55,8800655,8889,Emergency use of 88006-55 [8889],Emergency use of 88006-55 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-56,8800656,8889,Emergency use of 88006-56 [8889],Emergency use of 88006-56 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-57,8800657,8889,Emergency use of 88006-57 [8889],Emergency use of 88006-57 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-58,8800658,8889,Emergency use of 88006-58 [8889],Emergency use of 88006-58 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-59,8800659,8889,Emergency use of 88006-59 [8889],Emergency use of 88006-59 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-60,8800660,8889,Emergency use of 88006-60 [8889],Emergency use of 88006-60 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-61,8800661,8889,Emergency use of 88006-61 [8889],Emergency use of 88006-61 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-62,8800662,8889,Emergency use of 88006-62 [8889],Emergency use of 88006-62 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-63,8800663,8889,Emergency use of 88006-63 [8889],Emergency use of 88006-63 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-64,8800664,8889,Emergency use of 88006-64 [8889],Emergency use of 88006-64 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-65,8800665,8889,Emergency use of 88006-65 [8889],Emergency use of 88006-65 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-66,8800666,8889,Emergency use of 88006-66 [8889],Emergency use of 88006-66 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-67,8800667,8889,Emergency use of 88006-67 [8889],Emergency use of 88006-67 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-68,8800668,8889,Emergency use of 88006-68 [8889],Emergency use of 88006-68 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-69,8800669,8889,Emergency use of 88006-69 [8889],Emergency use of 88006-69 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-70,8800670,8889,Emergency use of 88006-70 [8889],Emergency use of 88006-70 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-71,8800671,8889,Emergency use of 88006-71 [8889],Emergency use of 88006-71 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-72,8800672,8889,Emergency use of 88006-72 [8889],Emergency use of 88006-72 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-73,8800673,8889,Emergency use of 88006-73 [8889],Emergency use of 88006-73 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-74,8800674,8889,Emergency use of 88006-74 [8889],Emergency use of 88006-74 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-75,8800675,8889,Emergency use of 88006-75 [8889],Emergency use of 88006-75 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-76,8800676,8889,Emergency use of 88006-76 [8889],Emergency use of 88006-76 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-77,8800677,8889,Emergency use of 88006-77 [8889],Emergency use of 88006-77 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-78,8800678,8889,Emergency use of 88006-78 [8889],Emergency use of 88006-78 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-79,8800679,8889,Emergency use of 88006-79 [8889],Emergency use of 88006-79 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-80,8800680,8889,Emergency use of 88006-80 [8889],Emergency use of 88006-80 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-81,8800681,8889,Emergency use of 88006-81 [8889],Emergency use of 88006-81 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-82,8800682,8889,Emergency use of 88006-82 [8889],Emergency use of 88006-82 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-83,8800683,8889,Emergency use of 88006-83 [8889],Emergency use of 88006-83 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-84,8800684,8889,Emergency use of 88006-84 [8889],Emergency use of 88006-84 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-85,8800685,8889,Emergency use of 88006-85 [8889],Emergency use of 88006-85 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-86,8800686,8889,Emergency use of 88006-86 [8889],Emergency use of 88006-86 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-87,8800687,8889,Emergency use of 88006-87 [8889],Emergency use of 88006-87 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-88,8800688,8889,Emergency use of 88006-88 [8889],Emergency use of 88006-88 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-89,8800689,8889,Emergency use of 88006-89 [8889],Emergency use of 88006-89 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-90,8800690,8889,Emergency use of 88006-90 [8889],Emergency use of 88006-90 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-91,8800691,8889,Emergency use of 88006-91 [8889],Emergency use of 88006-91 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-92,8800692,8889,Emergency use of 88006-92 [8889],Emergency use of 88006-92 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-93,8800693,8889,Emergency use of 88006-93 [8889],Emergency use of 88006-93 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-94,8800694,8889,Emergency use of 88006-94 [8889],Emergency use of 88006-94 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-95,8800695,8889,Emergency use of 88006-95 [8889],Emergency use of 88006-95 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-96,8800696,8889,Emergency use of 88006-96 [8889],Emergency use of 88006-96 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-97,8800697,8889,Emergency use of 88006-97 [8889],Emergency use of 88006-97 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-98,8800698,8889,Emergency use of 88006-98 [8889],Emergency use of 88006-98 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
88006-99,8800699,8889,Emergency use of 88006-99 [8889],Emergency use of 88006-99 [8889],1/7/2022,,,,,,2,0,0,0,0,0,0,0,0,NEW
90011-07,9001107,1390,Removal of internal fixation of spine,Removal of internal fixation of spine,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
90011-08,9001108,1390,"Internal fixation of spine, not elsewhere classified",Internal fixation of spine NEC,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
90011-10,9001110,1393,Other procedures on spine,Other procedures on spine,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
90016-01,9001601,86,Other procedures on nerves,Other procedures on nerves,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
90146-00,9014600,415,Other procedures on tonsils or adenoids,Other procedures on tonsils or adenoids,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
90201-03,9020103,679,"Coronary artery bypass, using 4 or more other grafts, not elsewhere classified",CAB using 4 or more other grafts NEC,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
90203-05,9020305,655,Adjustment of subcutaneous cardiac pacemaker generator,Adjustment sbc cardiac pcmkr generator,1/7/2008,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
90219-00,9021900,663,Revision or relocation of skin pocket for subcutaneous cardiac pacemaker or defibrillator,Rev reloc skin pckt sbc card pcmkr defib,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
90296-00,9029600,887,Endoscopic control of upper gastrointestinal bleeding,Endosc cntl upper GI bleeding,1/7/2008,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
90445-00,9044500,1298,Reduction clitoroplasty with relocation of urethral orifice,Rdctn clitoroplasty reloc ureth orifce,1/7/1998,,2,,,,0,0,1,0,0,0,0,0,0,UPDATED
90461-01,9046101,1330,"Fetotoxic injection, not elsewhere classified",Fetotoxic injection NEC,1/7/2022,,2,210,260,2,0,0,0,0,0,0,0,0,0,NEW
90477-02,9047702,1339,Assisted vertex delivery,Assisted vertex delivery,1/7/2022,,2,210,260,2,0,0,0,0,0,0,0,0,0,NEW
90480-00,9048000,1344,Suture of current obstetric laceration of bladder or urethra without perineal involvement,"Sut obst lacr blader / urethra wo perinl",1/7/1998,,2,210,260,2,0,0,1,1,0,0,0,0,0,UPDATED
90480-01,9048001,1344,Suture of current obstetric laceration of rectum or sphincter ani without perineal involvement,"Sut obst lacr rect / sphc ani wo perinl",1/7/1998,,2,210,260,2,0,0,1,1,0,0,0,0,0,UPDATED
90484-02,9048402,1347,Evacuation of abdominal caesarean wound haematoma,Evacuation abdo caesarean wnd haematoma,1/7/1998,,2,210,260,2,0,0,1,1,0,0,0,0,0,UPDATED
90567-00,9056700,1558,Fasciotomy of upper limb,Fasciotomy of upper limb,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
90567-01,9056701,1558,Fasciotomy of lower limb,Fasciotomy of lower limb,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
90599-00,9059900,1544,Other repair of ankle or foot,Other repair of ankle or foot,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
90720-00,9072000,1759,Other procedures on breast,Other procedures on breast,1/7/1998,,,,,,0,0,0,0,1,0,0,0,0,UPDATED
90721-00,9072100,1740,Manual examination of breast,Manual examination of breast,1/7/1998,,,,,,0,0,0,0,1,0,0,0,0,UPDATED
90722-00,9072200,1755,Suture of laceration of breast,Suture of laceration of breast,1/7/1998,,,,,,0,0,0,0,1,0,0,0,0,UPDATED
90723-00,9072300,1741,"Injection into breast for augmentation, unilateral","Injection breast for augmentation, uni",1/7/1998,,,,,,0,0,0,0,1,0,0,0,0,UPDATED
90723-01,9072301,1741,"Injection into breast for augmentation, bilateral","Injection breast for augmentation, bil",1/7/1998,,,,,,0,0,0,0,1,0,0,0,0,UPDATED
90724-00,9072400,1740,Breast stereotactic localisation,Breast stereotactic localisation,1/7/2004,,,,,,0,0,0,0,1,0,0,0,0,UPDATED
90726-00,9072600,1759,Other destruction of breast,Other destruction of breast,1/7/2013,,,,,,0,0,0,0,1,0,0,0,0,UPDATED
90901-10,9090110,2015,Magnetic resonance imaging of breast,Magnetic resonance imaging of breast,1/7/2010,,,,,,0,0,0,0,1,0,0,0,0,UPDATED
90956-01,9095601,962,Endoscopic lithotripsy of biliary tract,Endoscopic lithotripsy of biliary tract,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
90957-01,9095701,962,Endoscopic lithotripsy of gallbladder,Endoscopic lithotripsy of gallbladder,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
92011-00,9201100,1825,Video and radio-telemetered electroencephalographic [EEG] monitoring,Video & radio-telemetered EEG monitoring,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
92130-01,9213001,1862,Specimen collection for cervical cancer screening,Specimen colln cervical cancer screening,1/7/2022,,2,,,,0,0,0,0,0,0,0,0,0,NEW
92139-00,9213900,1870,Noninvasive placement of bone growth stimulator,Noninvasive plcmt bone growth stimulator,1/7/1998,,,,,,0,0,0,1,0,0,0,0,0,UPDATED
92157-03,9215703,1882,Vaccination using viral vector against coronavirus disease 2019 [COVID-19],Vaccinatn viral vector agnst COVID-19,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
92157-04,9215704,1882,Vaccination using whole virus against coronavirus disease 2019 [COVID-19],Vaccinatn whole virus agnst COVID-19,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
92157-05,9215705,1882,Vaccination using subunit against coronavirus disease 2019 [COVID-19],Vaccinatn subunit agnst COVID-19,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
92157-06,9215706,1882,Vaccination using nucleic acid against coronavirus disease 2019 [COVID-19],Vaccinatn nucleic acid agnst COVID-19,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
92199-01,9219901,1880,Endoscopic lithotripsy of sites not elsewhere classified,Endoscopic lithotripsy sites NEC,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
92203-00,9220300,1908,Extraction of milk from lactating breast,Extraction of milk from lactating breast,1/7/1998,,,210,260,2,0,0,0,0,1,0,0,0,0,UPDATED
92204-00,9220400,1866,"Diagnostic tests, measures or investigations, not elsewhere classified","Diagnostic tests/measure/investgtn NEC",1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
92209-00,9220900,570,"Management of noninvasive ventilatory support, 24 hours or less",Management NIV support 24 hours or less,1/7/2008,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
92209-01,9220901,570,"Management of noninvasive ventilatory support, more than 24 but less than 96 hours",Management NIV support > 24 < 96 hr,1/7/2008,,,,,,0,0,1,0,0,0,0,0,0,UPDATED
92209-02,9220902,570,"Management of noninvasive ventilatory support, 96 hours or more",Management NIV support 96 hours or more,1/7/2008,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
92211-00,9221100,571,"Management of combined ventilatory support, 96 hours or more",Mgmt combined ventilatory sup >= 96 hr,1/7/2013,,,000,201,2,0,0,1,0,0,0,0,0,0,UPDATED
96037-01,9603701,1824,Consultation liaison psychiatry [CLP],Consultation liaison psychiatry [CLP],1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96101-00,9610100,1873,Cognitive or behavioural therapy,Cognitive or behavioural therapy,1/7/2000,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
96191-00,9619100,1888,"Hyperbaric oxygen therapy, 90 minutes or less","Hyperbaric oxygen therapy 90 mins / less",1/7/2004,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
96196-11,9619611,1920,"Intra-arterial administration of pharmacological agent, phage therapy agent",Intrartrl admin pharmac agt phage,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96197-11,9619711,1920,"Intramuscular administration of pharmacological agent, phage therapy agent",IM admin of pharmac agt phage,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96198-11,9619811,1920,"Intrathecal administration of pharmacological agent, phage therapy agent",Intrathcl admin of pharmac agt phage,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96199-11,9619911,1920,"Intravenous administration of pharmacological agent, phage therapy agent",IV admin of pharmac agent phage,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96200-11,9620011,1920,"Subcutaneous administration of pharmacological agent, phage therapy agent",Sbc admin of pharmac agt phage,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96201-11,9620111,1920,"Intracavitary administration of pharmacological agent, phage therapy agent",Intracv admin of pharmac agent phage,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96202-11,9620211,1920,"Enteral administration of pharmacological agent, phage therapy agent",Enteral admin of pharmac agent phage,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96203-11,9620311,1920,"Oral administration of pharmacological agent, phage therapy agent",Oral admin of pharmac agent phage,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96205-11,9620511,1920,"Other administration of pharmacological agent, phage therapy agent",Other admin of pharmac agt phage,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96206-11,9620611,1920,"Unspecified administration of pharmacological agent, phage therapy agent",Unsp admin of pharmac agt phage,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96209-11,9620911,1920,"Loading of drug delivery device, phage therapy agent",Load drug delv device phage,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96233-00,9623300,1923,"Robotic-assisted intervention, not elsewhere classified",Robotic assisted intervention NEC,1/7/2017,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
96233-01,9623301,1923,"Robotic-assisted intervention, musculoskeletal system",RA intervention musculoskeletal system,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96233-02,9623302,1923,"Robotic-assisted intervention, digestive system",RA intervention digestive system,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96233-03,9623303,1923,"Robotic-assisted intervention, genitourinary system",RA intervention genitourinary system,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96233-04,9623304,1923,"Robotic-assisted intervention, nervous system",RA intervention nervous system,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96234-01,9623401,1923,"Percutaneous endoscopic-assisted intervention, not elsewhere classified",Perc endosc assisted intervention NEC,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96238-00,9623800,1823,Cognitive or behavioural assessment,Cognitive or behavioural assessment,1/7/2017,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
96254-00,9625400,1908,"Repetitive transcranial magnetic stimulation, 21 or more treatments",Rept trnscran magnetic stimtn >= 21 Rx,1/7/2019,,,,,,0,0,1,0,0,0,0,0,0,UPDATED
96259-00,9625900,650,Insertion of intracardiac pacemaker device,Insertion of intracardiac pacemaker dev,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96259-01,9625901,655,Replacement of intracardiac pacemaker device,Replacement of intracardiac pcmkr dev,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96259-02,9625902,655,Removal of intracardiac pacemaker device,Removal of intracardiac pacemaker device,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96259-03,9625903,655,Adjustment of intracardiac pacemaker device,Adjustment of intracardiac pacemaker dev,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96260-00,9626000,1866,"Localisation of lesion, not elsewhere classified",Localisation of lesion NEC,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96261-00,9626100,1412,Excision of prosthesis of humerus,Excision of prosthesis of humerus,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96261-01,9626101,1426,Excision of prosthesis of radius,Excision of prosthesis of radius,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96261-02,9626102,1450,Excision of prosthesis of hand or finger,Excision of prosthesis of hand or finger,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96261-03,9626103,1471,Revision arthroplasty of hand or finger,Revision arthroplasty of hand or finger,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96261-04,9626104,1534,Excision of prosthesis of foot or toe,Excision of prosthesis of foot or toe,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96261-05,9626105,1544,Revision arthroplasty of foot,Revision arthroplasty of foot,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96261-06,9626106,1503,Arthroscopic notchplasty of knee,Arthroscopic notchplasty of knee,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96261-07,9626107,1504,Notchplasty of knee,Notchplasty of knee,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96261-08,9626108,1554,Insertion of bone spacer or joint spacer,Insertion of bone spacer or joint spacer,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96261-09,9626109,1554,Removal of bone spacer or joint spacer,Removal of bone spacer or joint spacer,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96261-10,9626110,1418,Hemiarthroplasty of elbow,Hemiarthroplasty of elbow,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96262-00,9626200,1924,Allogeneic genetically engineered cell therapy,Allo genetically engineered cell Rx,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96262-01,9626201,1924,Autologous genetically engineered cell therapy,Autolgs genetically engineered cell Rx,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96263-00,9626300,1925,"Gene therapy, not elsewhere classified",Gene therapy not elsewhere classified,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96265-00,9626500,421,Excision of lesion of hypopharynx,Excision of lesion of hypopharynx,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96266-00,9626600,528,Arytenoidopexy,Arytenoidopexy,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96268-00,9626800,870,Endoscopic insertion of gastro-jejunal [GJ] tube,Endoscopic ins gastro-jejunal [GJ] tube,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96268-01,9626801,870,Percutaneous insertion of gastro-jejunal [GJ] tube,Perc ins gastro-jejunal [GJ] tube,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96268-02,9626802,870,Replacement of gastro-jejunal [GJ] tube,Replacement of gastro-jejunal [GJ] tube,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96269-00,9626900,896,"Laparoscopic procurement of small intestine for transplantation, living donor","Lap procure s/intest trnsplnt living don",1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96269-01,9626901,896,"Procurement of small intestine for transplantation, living donor","Procure s/intest trnsplnt living don",1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96269-02,9626902,896,"Procurement of small intestine for transplantation, cadaver","Procure s/intest trnsplnt cadaver",1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96269-03,9626903,901,Transplantation of small intestine,Transplantation of small intestine,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96270-00,9627000,914,"Laparoscopic procurement of large intestine for transplantation, living donor","Lap procure l/intest trnsplnt living don",1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96270-01,9627001,914,"Procurement of large intestine for transplantation, living donor","Procure l/intest trnsplnt living don",1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96270-02,9627002,914,"Procurement of large intestine for transplantation, cadaver","Procure l/intest trnsplnt cadaver",1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96270-03,9627003,917,Transplantation of large intestine,Transplantation of large intestine,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96271-00,9627100,972,Insertion of meso-portal shunt,Insertion of meso-portal shunt,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96272-00,9627200,1949,Intravascular ultrasound [IVUS],Intravascular ultrasound [IVUS],1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96273-00,9627300,1866,Testing for severe acute respiratory syndrome coronavirus 2 [SARS-CoV-2],Testing for SARS-CoV-2,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
96273-01,9627301,1866,"Testing for zoonotic disease, not elsewhere classified",Testing for zoonotic disease NEC,1/7/2022,,,,,,0,0,0,0,0,0,0,0,0,NEW
97161-00,9716100,455,"Fissure or tooth surface sealing, per tooth",Fissure or tth surface sealing per tooth,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
97231-00,9723100,456,"Gingivectomy, 1 to 8 teeth",Gingivectomy 1 to 8 teeth,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
97231-01,9723101,456,"Gingivectomy, 9 or more teeth",Gingivectomy 9 or more teeth,1/7/2008,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
97232-00,9723200,456,"Periodontal flap procedure, 1 to 8 teeth",Periodontal flap procedure 1 to 8 teeth,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
97232-01,9723201,456,"Periodontal flap procedure, 9 or more teeth",Periodontal flap procedure 9 or more tth,1/7/2008,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
97311-07,9731107,457,Removal of 15 or more teeth or part(s) thereof,"R/O 15 or more teeth or part(s) thereof",1/7/2008,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
97314-07,9731407,457,Sectional removal of 15 or more teeth or part(s) thereof,"Sectional R/O 15 or more teeth / part(s)",1/7/2008,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
97322-07,9732207,458,Surgical removal of 15 or more teeth not requiring removal of bone or tooth division,"Surg R/O >= 15 teeth wo R/O bone / div",1/7/2008,,,,,,0,0,1,0,0,0,0,0,0,UPDATED
97323-07,9732307,458,Surgical removal of 15 or more teeth requiring removal of bone,"Surg R/O >= 15 teeth w R/O bone",1/7/2008,,,,,,0,0,1,0,0,0,0,0,0,UPDATED
97324-07,9732407,458,Surgical removal of 15 or more teeth requiring both removal of bone and tooth division,"Surg R/O >= 15 teeth w R/O bone & div",1/7/2008,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
97644-00,9764400,471,Semi-fixed attachment,Semi-fixed attachment,1/7/1998,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
97663-00,9766300,473,Surgical removal of dental implant or retention device,"Surg R/O dental impl / retention dev",1/7/2000,,,,,,0,0,1,1,0,0,0,0,0,UPDATED
