code_id,code_id_clean,dagger_status,asterisk,valid,aust_code,ascii_desc,ascii_short_desc,effective_from,inactive,reactivated,sex,AgeL,AgeH,Atype,rare_use_flag,UnacceptDx,dagger_status_change,asterisk_change,valid_change,aust_code_change,ascii_desc_change,ascii_short_desc_change,sex_change,ageL_change,ageH_change,atype_change,rare_use_flag_change,UnacceptDx_change,Status
A28.8,A288,2,0,1,0,"Other specified zoonotic bacterial diseases, not elsewhere classified",Other spec zoonotic bacterial dis NEC,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A28.9,A289,2,0,1,0,"Zoonotic bacterial disease, unspecified",Zoonotic bacterial disease unspecified,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A30.0,A300,2,0,1,0,Indeterminate leprosy,Indeterminate leprosy,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A30.1,A301,2,0,1,0,Tuberculoid leprosy,Tuberculoid leprosy,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A30.2,A302,2,0,1,0,Borderline tuberculoid leprosy,Borderline tuberculoid leprosy,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A30.3,A303,2,0,1,0,Borderline leprosy,Borderline leprosy,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A30.4,A304,2,0,1,0,Borderline lepromatous leprosy,Borderline lepromatous leprosy,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A30.5,A305,2,0,1,0,Lepromatous leprosy,Lepromatous leprosy,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A30.8,A308,2,0,1,0,Other forms of leprosy,Other forms of leprosy,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A30.9,A309,2,0,1,0,"Leprosy, unspecified",Leprosy unspecified,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A31.0,A310,2,0,1,0,Pulmonary mycobacterial infection,Pulmonary mycobacterial infection,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A31.1,A311,2,0,1,0,Cutaneous mycobacterial infection,Cutaneous mycobacterial infection,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A31.8,A318,2,0,1,0,Other mycobacterial infections,Other mycobacterial infections,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A31.9,A319,2,0,1,0,"Mycobacterial infection, unspecified",Mycobacterial infection unspecified,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A32.0,A320,2,0,1,0,Cutaneous listeriosis,Cutaneous listeriosis,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A32.7,A327,2,0,1,0,Sepsis due to Listeria [monocytogenes],Sepsis due to Listeria monocytogenes,1/7/1998,,,,,,,1,0,1,0,0,0,1,1,0,0,0,0,0,0,UPDATED
A32.8,A328,2,0,1,0,Other forms of listeriosis,Other forms of listeriosis,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A32.9,A329,2,0,1,0,"Listeriosis, unspecified",Listeriosis unspecified,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A33,A33,2,0,1,0,Tetanus neonatorum,Tetanus neonatorum,1/7/1998,,,,000,201,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A34,A34,2,0,1,0,Obstetrical tetanus,Obstetrical tetanus,1/7/1998,,,2,210,260,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A35,A35,2,0,1,0,Other tetanus,Other tetanus,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A36.0,A360,2,0,1,0,Pharyngeal diphtheria,Pharyngeal diphtheria,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A36.1,A361,2,0,1,0,Nasopharyngeal diphtheria,Nasopharyngeal diphtheria,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A36.2,A362,2,0,1,0,Laryngeal diphtheria,Laryngeal diphtheria,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A36.3,A363,2,0,1,0,Cutaneous diphtheria,Cutaneous diphtheria,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A36.8,A368,2,0,1,0,Other diphtheria,Other diphtheria,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A36.9,A369,2,0,1,0,"Diphtheria, unspecified",Diphtheria unspecified,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A37.0,A370,2,0,1,0,Whooping cough due to Bordetella pertussis,Whooping cough dt Bordetella pertussis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A37.1,A371,2,0,1,0,Whooping cough due to Bordetella parapertussis,Whooping cough dt Bordetella parapertuss,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A37.8,A378,2,0,1,0,Whooping cough due to other Bordetella species,Whooping cough dt oth Bordetella species,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A37.9,A379,2,0,1,0,"Whooping cough, unspecified",Whooping cough unspecified,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A38,A38,2,0,1,0,Scarlet fever,Scarlet fever,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A39.0,A390,2,0,1,0,Meningococcal meningitis,Meningococcal meningitis,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A39.2,A392,2,0,1,0,Acute meningococcaemia,Acute meningococcaemia,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A39.3,A393,2,0,1,0,Chronic meningococcaemia,Chronic meningococcaemia,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A39.4,A394,2,0,1,0,"Meningococcaemia, unspecified",Meningococcaemia unspecified,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A39.5,A395,2,0,1,0,Meningococcal heart disease,Meningococcal heart disease,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A39.7,A397,2,0,1,1,Sepsis due to Meningococcus,Sepsis due to Meningococcus,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A39.8,A398,2,0,1,0,Other meningococcal infections,Other meningococcal infections,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A39.9,A399,2,0,1,0,"Meningococcal infection, unspecified",Meningococcal infection unspecified,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A40,A40,0,0,0,0,Sepsis due to Streptococcus and Enterococcus,Sepsis dt Streptococcus & Enterococcus,1/7/1998,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
A40.0,A400,2,0,1,0,"Sepsis due to Streptococcus, group A",Sepsis dt Streptococcus group A,1/7/1998,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,UPDATED
A40.1,A401,2,0,1,0,"Sepsis due to Streptococcus, group B",Sepsis dt Streptococcus group B,1/7/1998,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,UPDATED
A40.2,A402,0,0,0,0,"Sepsis due to Streptococcus, group D and Enterococcus",Sepsis dt Streptococcus grp D & enteroc,1/7/1998,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,UPDATED
A40.21,A4021,2,0,1,1,"Sepsis due to Streptococcus, group D",Sepsis due to Streptococcus group D,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A40.22,A4022,2,0,1,1,Sepsis due to Enterococcus,Sepsis due to Enterococcus,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A40.3,A403,2,0,1,0,Sepsis due to Streptococcus pneumoniae,Sepsis dt Streptococcus pneumoniae,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A40.8,A408,2,0,1,0,Other streptococcal sepsis,Other streptococcal sepsis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A40.9,A409,2,0,1,0,"Streptococcal sepsis, unspecified",Streptococcal sepsis unspecified,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A41,A41,0,0,0,0,Other and unspecified sepsis,Other and unspecified sepsis,1/7/1998,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,UPDATED
A41.0,A410,2,0,1,0,Sepsis due to Staphylococcus aureus,Sepsis due to Staphylococcus aureus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A41.1,A411,2,0,1,0,Sepsis due to other specified Staphylococcus,Sepsis dt other spec Staphylococcus,1/7/1998,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,UPDATED
A41.2,A412,2,0,1,0,Sepsis due to unspecified Staphylococcus,Sepsis due to unsp Staphylococcus,1/7/1998,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,UPDATED
A41.3,A413,2,0,1,0,Sepsis due to Haemophilus influenzae,Sepsis dt Haemophilus influenzae,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A41.4,A414,2,0,1,0,Sepsis due to anaerobes,Sepsis due to anaerobes,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A41.50,A4150,2,0,1,1,Sepsis due to unspecified Gram-negative organisms,Sepsis dt unsp Gram neg organisms,1/7/2000,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A41.51,A4151,2,0,1,1,Sepsis due to Escherichia coli [E. Coli],Sepsis dt Escherichia coli [E coli],1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A41.52,A4152,2,0,1,1,Sepsis due to Pseudomonas,Sepsis due to Pseudomonas,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A41.58,A4158,2,0,1,1,Sepsis due to other Gram-negative organisms,Sepsis dt other gram neg organisms,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A41.8,A418,2,0,1,0,Sepsis due to other specified organism,Sepsis due to other specified organism,1/7/1998,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,UPDATED
A41.9,A419,2,0,1,0,"Sepsis, unspecified","Sepsis, unspecified",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A42.0,A420,2,0,1,0,Pulmonary actinomycosis,Pulmonary actinomycosis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A42.1,A421,2,0,1,0,Abdominal actinomycosis,Abdominal actinomycosis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A42.2,A422,2,0,1,0,Cervicofacial actinomycosis,Cervicofacial actinomycosis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A42.7,A427,2,0,1,0,Sepsis due to actinomycosis,Sepsis due to actinomycosis,1/7/1998,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,UPDATED
A42.8,A428,2,0,1,0,Other forms of actinomycosis,Other forms of actinomycosis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A42.9,A429,2,0,1,0,"Actinomycosis, unspecified",Actinomycosis unspecified,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A43.0,A430,2,0,1,0,Pulmonary nocardiosis,Pulmonary nocardiosis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A43.1,A431,2,0,1,0,Cutaneous nocardiosis,Cutaneous nocardiosis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A43.8,A438,2,0,1,0,Other forms of nocardiosis,Other forms of nocardiosis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A43.9,A439,2,0,1,0,"Nocardiosis, unspecified",Nocardiosis unspecified,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A44.0,A440,2,0,1,0,Systemic bartonellosis,Systemic bartonellosis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A44.1,A441,2,0,1,0,Cutaneous and mucocutaneous bartonellosis,Cutaneous & mucocutaneous bartonellosis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A44.8,A448,2,0,1,0,Other forms of bartonellosis,Other forms of bartonellosis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A44.9,A449,2,0,1,0,"Bartonellosis, unspecified",Bartonellosis unspecified,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A46,A46,2,0,1,0,Erysipelas,Erysipelas,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A48.0,A480,2,0,1,0,Gas gangrene,Gas gangrene,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A48.1,A481,2,0,1,0,Legionnaires' disease,Legionnaires' disease,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A48.2,A482,2,0,1,0,Nonpneumonic Legionnaires' disease [Pontiac fever],Nonpneumonic Legionnaires' disease,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A48.3,A483,2,0,1,0,Toxic shock syndrome,Toxic shock syndrome,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A48.4,A484,2,0,1,0,Brazilian purpuric fever,Brazilian purpuric fever,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A48.8,A488,2,0,1,0,Other specified bacterial diseases,Other specified bacterial diseases,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A49.00,A4900,2,0,1,1,"Staphylococcal infection, unspecified site",Staphylococcal infection unspecified,1/7/2010,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A49.01,A4901,2,0,1,1,"Staphylococcus aureus infection, unspecified site",Staphylococcus aureus infection unsp,1/7/2010,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A49.1,A491,0,0,0,0,"Streptococcal and enterococcal infection, unspecified site",Strep & enteroc infection unsp site,1/7/1998,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,UPDATED
A49.11,A4911,2,0,1,1,"Streptococcal infection, unspecified site",Streptococcal infection unspecified site,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A49.12,A4912,2,0,1,1,"Enterococcal infection, unspecified site",Enterococcal infection unspecified site,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A49.2,A492,2,0,1,0,"Haemophilus influenzae infection, unspecified site",Haemophilus influenzae infectn unsp site,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A49.3,A493,2,0,1,0,"Mycoplasma infection, unspecified site",Mycoplasma infection unsp site,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A49.8,A498,0,0,0,0,Other bacterial infections of unspecified site,Other bacterial infections of unsp site,1/7/1998,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,UPDATED
A49.81,A4981,2,0,1,1,"Bacteroides (fragilis) infection, unspecified site",Bacteroides fragilis infectn unsp site,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A49.82,A4982,2,0,1,1,"Burkholderia infection not elsewhere classified, unspecified site",Burkholderia infectn NEC unsp site,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A49.83,A4983,2,0,1,1,"Campylobacter infection, unspecified site",Campylobacter infectn unspecified site,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A49.84,A4984,2,0,1,1,"Escherichia coli [E. coli] infection, unspecified site",Escherichia coli infection unsp site,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A49.85,A4985,2,0,1,1,"Klebsiella pneumoniae [K. pneumoniae] infection, unspecified site",K.pneumoniae infection unspecified site,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A49.86,A4986,2,0,1,1,"Proteus (mirabilis), Morganella (morganii) and Providencia (rettgeri) infection, unspecified site",Proteus Morganella & Providencia ? site,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A49.87,A4987,2,0,1,1,"Pseudomonas (aeruginosa) infection, unspecified site",Pseudomonas infection unspecified site,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A49.89,A4989,2,0,1,1,Other bacterial infection of unspecified site,Other bacterial infectn unspecified site,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A49.9,A499,2,0,1,0,"Bacterial infection, unspecified",Bacterial infection unspecified,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A50.0,A500,2,0,1,0,"Early congenital syphilis, symptomatic",Early congenital syphilis symptomatic,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A50.1,A501,2,0,1,0,"Early congenital syphilis, latent",Early congenital syphilis latent,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A50.2,A502,2,0,1,0,"Early congenital syphilis, unspecified",Early congenital syphilis unspecified,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A50.3,A503,2,0,1,0,Late congenital syphilitic oculopathy,Late congenital syphilitic oculopathy,1/7/1998,,,,201,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A50.4,A504,2,0,1,0,Late congenital neurosyphilis [juvenile neurosyphilis],Late congenital (juvenile) neurosyphilis,1/7/1998,,,,201,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A50.5,A505,2,0,1,0,"Other late congenital syphilis, symptomatic",Other late cong syphilis symptomatic,1/7/1998,,,,201,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A50.6,A506,2,0,1,0,"Late congenital syphilis, latent",Late congenital syphilis latent,1/7/1998,,,,201,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A50.7,A507,2,0,1,0,"Late congenital syphilis, unspecified",Late congenital syphilis unspecified,1/7/1998,,,,201,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A50.9,A509,2,0,1,0,"Congenital syphilis, unspecified",Congenital syphilis unspecified,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A51.0,A510,2,0,1,0,Primary genital syphilis,Primary genital syphilis,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A51.1,A511,2,0,1,0,Primary anal syphilis,Primary anal syphilis,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A51.2,A512,2,0,1,0,Primary syphilis of other sites,Primary syphilis of other sites,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A51.3,A513,2,0,1,0,Secondary syphilis of skin and mucous membranes,Sec syphilis of skin & mucous membranes,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A51.4,A514,2,0,1,0,Other secondary syphilis,Other secondary syphilis,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A51.5,A515,2,0,1,0,"Early syphilis, latent",Early syphilis latent,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A51.9,A519,2,0,1,0,"Early syphilis, unspecified",Early syphilis unspecified,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A52.0,A520,2,0,1,0,Cardiovascular syphilis (I98.0*),Cardiovascular syphilis,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A52.1,A521,2,0,1,0,Symptomatic neurosyphilis,Symptomatic neurosyphilis,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A52.2,A522,2,0,1,0,Asymptomatic neurosyphilis,Asymptomatic neurosyphilis,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A52.3,A523,2,0,1,0,"Neurosyphilis, unspecified",Neurosyphilis unspecified,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A52.7,A527,2,0,1,0,Other symptomatic late syphilis,Other symptomatic late syphilis,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A52.8,A528,2,0,1,0,"Late syphilis, latent",Late syphilis latent,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A52.9,A529,2,0,1,0,"Late syphilis, unspecified",Late syphilis unspecified,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A53.0,A530,2,0,1,0,"Latent syphilis, unspecified as early or late",Latent syphilis unsp as early or late,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A53.9,A539,2,0,1,0,"Syphilis, unspecified",Syphilis unspecified,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A54.0,A540,2,0,1,0,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,Low GU gon infectn wo abs acc periur gld,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A54.1,A541,2,0,1,0,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess,Low GU gon infectn w abs acc periur gld,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A54.2,A542,2,0,1,0,Gonococcal pelviperitonitis and other gonococcal genitourinary infections,Gon pelviperitonitis & oth gon GU infect,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A54.3,A543,2,0,1,0,Gonococcal infection of eye,Gonococcal infection of eye,1/7/1998,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A54.5,A545,2,0,1,0,Gonococcal pharyngitis,Gonococcal pharyngitis,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A54.6,A546,2,0,1,0,Gonococcal infection of anus and rectum,Gonococcal infection of anus and rectum,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A54.7,A547,2,0,1,1,Sepsis due to Gonococcus,Sepsis due to Gonococcus,1/7/2022,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW
A54.8,A548,2,0,1,0,Other gonococcal infections,Other gonococcal infections,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A54.9,A549,2,0,1,0,"Gonococcal infection, unspecified",Gonococcal infection unspecified,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A55,A55,2,0,1,0,Chlamydial lymphogranuloma (venereum),Chlamydial lymphogranuloma (venereum),1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A56.0,A560,2,0,1,0,Chlamydial infection of lower genitourinary tract,Chlamydial infection lower GU tract,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A56.1,A561,2,0,1,0,Chlamydial infection of pelviperitoneum and other genitourinary organs,Chlamydial infectn pelviperit oth GU org,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A56.2,A562,2,0,1,0,"Chlamydial infection of genitourinary tract, unspecified",Chlamydial infectn GU tract unspecified,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A56.3,A563,2,0,1,0,Chlamydial infection of anus and rectum,Chlamydial infection of anus and rectum,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A56.4,A564,2,0,1,0,Chlamydial infection of pharynx,Chlamydial infection of pharynx,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A56.8,A568,2,0,1,0,Sexually transmitted chlamydial infection of other sites,Sex trans chlamydial infectn other sites,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A57,A57,2,0,1,0,Chancroid,Chancroid,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A58,A58,2,0,1,0,Granuloma inguinale,Granuloma inguinale,1/7/1998,,,,215,324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A59.0,A590,2,0,1,0,Urogenital trichomoniasis,Urogenital trichomoniasis,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A59.8,A598,2,0,1,0,Trichomoniasis of other sites,Trichomoniasis of other sites,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A59.9,A599,2,0,1,0,"Trichomoniasis, unspecified",Trichomoniasis unspecified,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A60.0,A600,2,0,1,0,Herpesviral infection of genitalia and urogenital tract,Herpesviral infectn genitalia & GU tract,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A60.1,A601,2,0,1,0,Herpesviral infection of perianal skin and rectum,Herpesviral infectn perianal skin rectum,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
A60.9,A609,2,0,1,0,"Anogenital herpesviral infection, unspecified",Anogenital herpesviral infection unsp,1/7/1998,,,,215,324,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
